И такая поебень в моей деревне каждый день,negative
как же НАДОЕЛИ шашлычники https://t.co/OxfAw2xy65,negative
уйдут через год*,skip
сидим с подругой по фейсу вспоминаем наши старые кпопские деньки омг,positive
"@Rina_unistar Ну мне кажется, что волну начали шиперы, остальные просто подхватили, даже переводчики😂",positive
СТОП ЧТО ЗА ГЛАЗ https://t.co/Kkfad5v7DG,neutral
вспомнила как мы с сис делали маме сюрприз на др https://t.co/ob6gR8TPMX,positive
@comeoutban И НЕ НАДО,neutral
@kekpoper0 @aesthete_twt 😔но ты все равно напомни😔,neutral
"❗️ТРЕД❗️
👑Короли и королевы этого мира👑 https://t.co/TFo9YLQUkP",positive
@MissMorelova а на что ты нажала,neutral
@not_superhuman ты охуевшая,negative
@kvit_simon воздушный),positive
@lanaratt ну понедельник же...,neutral
@Jonatha41678303 за что ты так с нами?,negative
"@oiiiijosuke Интересно, какая мораль",neutral
@devialesss мое единственное желание в этой жизни 😭,neutral
больше не пойду гулять с папужками они все слишком красивые......,positive
"Заверните мне его с собой, пожалуйста 🤤 https://t.co/jAuycF057M",positive
Пандемия это когда ребёнок строит для кукол не домик а больницу,neutral
да сладкий я тоже считаю что уведомление от спотифая очень интересное https://t.co/AdprbqqmJ0,positive
зашибись у меня заболело горло,negative
"ок, поменяла мнение https://t.co/si8w3wjaSH",neutral
@zelochoi10 жиза.,neutral
"@eleonora_aleks Эличка ну какого хуя тред уже удален, что за качели настроения. Я был занят. Что я упустил?",negative
"@ilya_sens @yulia_gorda Авторка твита додумала употребление слова «проститутка» до оскорбления женщин и оскорбилась, ничего особенного",negative
хочу целоваться.....😭,negative
@uli_chh умерла,negative
@Sepfun гранатовый,neutral
Настроение оказаться в чистилище https://t.co/1EB509rBLZ,negative
"@Narbacular обязательно

только у меня на очереди еще халат пока",neutral
"@evfidripiy Вот и всё, я полетел..",neutral
моя и пак чимина ♥️ https://t.co/N6yrDcdmTj,neutral
Китай подтвердил сомнения по лунной программе Аполлон - Америки . И предоставил факты. https://t.co/1ewVn0B3ZR,neutral
@ssmoll_bean А ЧЕ ВСМЫСЛЕ ЧТО ТАК АХУЕННО И ТАК БОЛЬНО АААА,skip
@mkorsev Вааауу,positive
Что мешает счастью в личной жизни? Как построить отношения? Психолог с п... https://t.co/51ZwiTCezj через @YouTube,neutral
"Знаешь, что круто? Сны – это бесплатно.",positive
"всё, забудьте",neutral
"Чаму беларусы не спяшаюцца ненавідзець «тоўстых буржуяў». Здаецца, нават наадварот https://t.co/SfJyo00L2F",skip
"@odri_bean Котиков
Одриосолу
Дождь",skip
Хорошая девушка это не только большие сиськи и длинные ноги! Можно быть хорошей по-другому!,positive
"@lincapaldi ну я уже понял, реально людям нравятся смотреть на то, как человек ест на камеру?🗿",neutral
@primernaya69 Арми устроили БУНТ!,negative
"нихрена себе
что за сопливые твиты у меня? 
прихожу сюда только пиздострадать",negative
"поутру с улыбкой
этот мир прими
с болью злом и всеми
пидарасами

© seaL",skip
"Окей Гугл, как найти интернет друга больше, чем на пару часов..?",negative
